1490000,1.38658,1.38658,1.38658,1.38658,0,1.38670,1.38670,1.38669,1.38669,0
1494000,1.38658,1.38658,1.38658,1.38658,0,1.38670,1.38670,1.38670,1.38670,0
1508000,1.38657,1.38657,1.38653,1.38654,0,1.38671,1.38671,1.38666,1.38667,0
1509000,1.38654,1.38654,1.38654,1.38654,0,1.38666,1.38666,1.38665,1.38665,0
1510000,1.38652,1.38652,1.38652,1.38652,0,1.38666,1.38666,1.38666,1.38666,0
1511000,1.38654,1.38654,1.38652,1.38653,0,1.38664,1.38666,1.38664,1.38666,0
1512000,1.38654,1.38654,1.38654,1.38654,0,1.38665,1.38665,1.38665,1.38665,0
1541000,1.38654,1.38657,1.38652,1.38652,0,1.38668,1.38670,1.38665,1.38665,0
1542000,1.38654,1.38654,1.38654,1.38654,0,1.38665,1.38665,1.38665,1.38665,0
1555000,1.38655,1.38657,1.38655,1.38656,0,1.38668,1.38668,1.38668,1.38668,0
1564000,1.38657,1.38657,1.38657,1.38657,0,1.38668,1.38668,1.38668,1.38668,0
1568000,1.38659,1.38659,1.38659,1.38659,0,1.38670,1.38670,1.38670,1.38670,0
1578000,1.38658,1.38658,1.38658,1.38658,0,1.38670,1.38670,1.38670,1.38670,0
1597000,1.38658,1.38659,1.38658,1.38659,0,1.38671,1.38671,1.38671,1.38671,0
1618000,1.38659,1.38659,1.38659,1.38659,0,1.38670,1.38670,1.38670,1.38670,0
1641000,1.38661,1.38661,1.38661,1.38661,0,1.38670,1.38670,1.38670,1.38670,0
1669000,1.38658,1.38658,1.38658,1.38658,0,1.38670,1.38670,1.38670,1.38670,0
1717000,1.38658,1.38658,1.38656,1.38656,0,1.38669,1.38670,1.38669,1.38670,0
1718000,1.38653,1.38653,1.38653,1.38653,0,1.38667,1.38667,1.38665,1.38665,0
1724000,1.38653,1.38653,1.38653,1.38653,0,1.38663,1.38663,1.38663,1.38663,0
1725000,1.38653,1.38653,1.38652,1.38652,0,1.38664,1.38665,1.38664,1.38665,0
1733000,1.38653,1.38653,1.38653,1.38653,0,1.38664,1.38664,1.38664,1.38664,0
1742000,1.38654,1.38654,1.38653,1.38653,0,1.38663,1.38663,1.38663,1.38663,0
1743000,1.38652,1.38652,1.38652,1.38652,0,1.38664,1.38664,1.38664,1.38664,0
1744000,1.38652,1.38652,1.38651,1.38652,0,1.38662,1.38664,1.38662,1.38664,0
1745000,1.38653,1.38653,1.38653,1.38653,0,1.38663,1.38663,1.38663,1.38663,0
1747000,1.38652,1.38652,1.38652,1.38652,0,1.38664,1.38664,1.38664,1.38664,0
1762000,1.38653,1.38653,1.38653,1.38653,0,1.38664,1.38664,1.38664,1.38664,0
1763000,1.38653,1.38653,1.38653,1.38653,0,1.38663,1.38663,1.38663,1.38663,0
1765000,1.38652,1.38652,1.38652,1.38652,0,1.38664,1.38664,1.38664,1.38664,0
1766000,1.38651,1.38651,1.38651,1.38651,0,1.38662,1.38662,1.38662,1.38662,0
1772000,1.38650,1.38651,1.38650,1.38651,0,1.38663,1.38664,1.38663,1.38663,0
1773000,1.38652,1.38652,1.38652,1.38652,0,1.38663,1.38663,1.38663,1.38663,0
1778000,1.38652,1.38652,1.38652,1.38652,0,1.38664,1.38664,1.38664,1.38664,0
1790000,1.38654,1.38654,1.38653,1.38653,0,1.38666,1.38666,1.38665,1.38665,0
1804000,1.38654,1.38654,1.38654,1.38654,0,1.38665,1.38665,1.38665,1.38665,0
1805000,1.38653,1.38653,1.38653,1.38653,0,1.38665,1.38665,1.38665,1.38665,0
1840000,1.38654,1.38654,1.38654,1.38654,0,1.38665,1.38665,1.38665,1.38665,0
1859000,1.38654,1.38654,1.38654,1.38654,0,1.38666,1.38666,1.38666,1.38666,0
1860000,1.38655,1.38660,1.38655,1.38660,0,1.38669,1.38673,1.38669,1.38673,0
1875000,1.38662,1.38662,1.38662,1.38662,0,1.38673,1.38673,1.38673,1.38673,0
1877000,1.38662,1.38662,1.38662,1.38662,0,1.38675,1.38675,1.38675,1.38675,0
1910000,1.38663,1.38663,1.38662,1.38662,0,1.38673,1.38674,1.38673,1.38674,0
1919000,1.38661,1.38661,1.38661,1.38661,0,1.38674,1.38674,1.38674,1.38674,0
1924000,1.38661,1.38661,1.38661,1.38661,0,1.38673,1.38673,1.38673,1.38673,0
1925000,1.38662,1.38662,1.38662,1.38662,0,1.38673,1.38673,1.38673,1.38673,0
1926000,1.38661,1.38661,1.38661,1.38661,0,1.38673,1.38673,1.38673,1.38673,0
1954000,1.38662,1.38662,1.38661,1.38661,0,1.38673,1.38674,1.38673,1.38674,0
1955000,1.38662,1.38662,1.38662,1.38662,0,1.38673,1.38673,1.38673,1.38673,0
1967000,1.38661,1.38661,1.38661,1.38661,0,1.38674,1.38674,1.38674,1.38674,0
2014000,1.38661,1.38661,1.38661,1.38661,0,1.38672,1.38672,1.38672,1.38672,0
2048000,1.38661,1.38661,1.38661,1.38661,0,1.38673,1.38673,1.38673,1.38673,0
2083000,1.38661,1.38661,1.38661,1.38661,0,1.38674,1.38674,1.38674,1.38674,0
2084000,1.38661,1.38661,1.38661,1.38661,0,1.38672,1.38672,1.38672,1.38672,0
2151000,1.38661,1.38662,1.38661,1.38662,0,1.38674,1.38674,1.38674,1.38674,0
2167000,1.38661,1.38661,1.38661,1.38661,0,1.38674,1.38674,1.38674,1.38674,0
2171000,1.38662,1.38662,1.38661,1.38661,0,1.38673,1.38675,1.38673,1.38675,0
2173000,1.38662,1.38662,1.38662,1.38662,0,1.38675,1.38675,1.38675,1.38675,0
2183000,1.38661,1.38664,1.38661,1.38664,0,1.38676,1.38676,1.38675,1.38675,0
2188000,1.38665,1.38665,1.38665,1.38665,0,1.38674,1.38674,1.38674,1.38674,0
2190000,1.38664,1.38664,1.38664,1.38664,0,1.38675,1.38675,1.38675,1.38675,0
2220000,1.38664,1.38667,1.38664,1.38667,0,1.38676,1.38678,1.38676,1.38677,0
2230000,1.38665,1.38665,1.38664,1.38664,0,1.38677,1.38678,1.38677,1.38678,0
2234000,1.38666,1.38666,1.38666,1.38666,0,1.38676,1.38676,1.38676,1.38676,0
2243000,1.38664,1.38664,1.38664,1.38664,0,1.38676,1.38676,1.38676,1.38676,0
2246000,1.38664,1.38664,1.38664,1.38664,0,1.38677,1.38677,1.38676,1.38676,0
